Price ID,Market ID,Commodity ID,Arrival Date,Minimum Price,Maximum Price,Modal Price,Unit,Arrival Quantity (Tons),Source,Updated Time,Verification Status
"TN-PRC-20260722-0167","TN-MKT-VIL-017","TN-COM-DRM","2026-07-22","5700","6300","5900","₹/Quintal","26","Tamil Nadu Agrimark API","2026-07-22T07:16:50.922Z","Verified Live"
"TN-PRC-20260722-0168","TN-MKT-VIL-017","TN-COM-BAN","2026-07-22","6500","7100","6700","₹/Quintal","26","Tamil Nadu Agrimark API","2026-07-22T07:16:50.922Z","Verified Live"
"TN-PRC-20260722-0171","TN-MKT-VIL-018","TN-COM-TOM","2026-07-22","950","1550","1150","₹/Quintal","27","Tamil Nadu Agrimark API","2026-07-22T07:16:50.922Z","Verified Live"
"TN-PRC-20260722-0172","TN-MKT-VIL-018","TN-COM-ONI","2026-07-22","1750","2350","1950","₹/Quintal","27","Tamil Nadu Agrimark API","2026-07-22T07:16:50.922Z","Verified Live"
"TN-PRC-20260722-0173","TN-MKT-VIL-018","TN-COM-POT","2026-07-22","2550","3150","2750","₹/Quintal","27","Tamil Nadu Agrimark API","2026-07-22T07:16:50.922Z","Verified Live"
"TN-PRC-20260722-0174","TN-MKT-VIL-018","TN-COM-BRI","2026-07-22","3350","3950","3550","₹/Quintal","27","Tamil Nadu Agrimark API","2026-07-22T07:16:50.922Z","Verified Live"
"TN-PRC-20260722-0175","TN-MKT-VIL-018","TN-COM-CHL","2026-07-22","4150","4750","4350","₹/Quintal","27","Tamil Nadu Agrimark API","2026-07-22T07:16:50.922Z","Verified Live"
"TN-PRC-20260722-0176","TN-MKT-VIL-018","TN-COM-BHE","2026-07-22","4950","5550","5150","₹/Quintal","27","Tamil Nadu Agrimark API","2026-07-22T07:16:50.922Z","Verified Live"
"TN-PRC-20260722-0177","TN-MKT-VIL-018","TN-COM-DRM","2026-07-22","5750","6350","5950","₹/Quintal","27","Tamil Nadu Agrimark API","2026-07-22T07:16:50.922Z","Verified Live"
"TN-PRC-20260722-0178","TN-MKT-VIL-018","TN-COM-BAN","2026-07-22","6550","7150","6750","₹/Quintal","27","Tamil Nadu Agrimark API","2026-07-22T07:16:50.922Z","Verified Live"
"TN-PRC-20260722-0181","TN-MKT-VIL-019","TN-COM-TOM","2026-07-22","1000","1600","1200","₹/Quintal","28","Tamil Nadu Agrimark API","2026-07-22T07:16:50.922Z","Verified Live"
"TN-PRC-20260722-0182","TN-MKT-VIL-019","TN-COM-ONI","2026-07-22","1800","2400","2000","₹/Quintal","28","Tamil Nadu Agrimark API","2026-07-22T07:16:50.922Z","Verified Live"
"TN-PRC-20260722-0183","TN-MKT-VIL-019","TN-COM-POT","2026-07-22","2600","3200","2800","₹/Quintal","28","Tamil Nadu Agrimark API","2026-07-22T07:16:50.922Z","Verified Live"
"TN-PRC-20260722-0184","TN-MKT-VIL-019","TN-COM-BRI","2026-07-22","3400","4000","3600","₹/Quintal","28","Tamil Nadu Agrimark API","2026-07-22T07:16:50.922Z","Verified Live"
"TN-PRC-20260722-0185","TN-MKT-VIL-019","TN-COM-CHL","2026-07-22","4200","4800","4400","₹/Quintal","28","Tamil Nadu Agrimark API","2026-07-22T07:16:50.922Z","Verified Live"
"TN-PRC-20260722-0186","TN-MKT-VIL-019","TN-COM-BHE","2026-07-22","5000","5600","5200","₹/Quintal","28","Tamil Nadu Agrimark API","2026-07-22T07:16:50.922Z","Verified Live"
"TN-PRC-20260722-0187","TN-MKT-VIL-019","TN-COM-DRM","2026-07-22","5800","6400","6000","₹/Quintal","28","Tamil Nadu Agrimark API","2026-07-22T07:16:50.922Z","Verified Live"
"TN-PRC-20260722-0188","TN-MKT-VIL-019","TN-COM-BAN","2026-07-22","6600","7200","6800","₹/Quintal","28","Tamil Nadu Agrimark API","2026-07-22T07:16:50.922Z","Verified Live"
"TN-PRC-20260722-0191","TN-MKT-VIL-020","TN-COM-TOM","2026-07-22","1050","1650","1250","₹/Quintal","29","Tamil Nadu Agrimark API","2026-07-22T07:16:50.922Z","Verified Live"
"TN-PRC-20260722-0192","TN-MKT-VIL-020","TN-COM-ONI","2026-07-22","1850","2450","2050","₹/Quintal","29","Tamil Nadu Agrimark API","2026-07-22T07:16:50.922Z","Verified Live"
"TN-PRC-20260722-0193","TN-MKT-VIL-020","TN-COM-POT","2026-07-22","2650","3250","2850","₹/Quintal","29","Tamil Nadu Agrimark API","2026-07-22T07:16:50.922Z","Verified Live"
"TN-PRC-20260722-0194","TN-MKT-VIL-020","TN-COM-BRI","2026-07-22","3450","4050","3650","₹/Quintal","29","Tamil Nadu Agrimark API","2026-07-22T07:16:50.922Z","Verified Live"
"TN-PRC-20260722-0195","TN-MKT-VIL-020","TN-COM-CHL","2026-07-22","4250","4850","4450","₹/Quintal","29","Tamil Nadu Agrimark API","2026-07-22T07:16:50.922Z","Verified Live"
"TN-PRC-20260722-0196","TN-MKT-VIL-020","TN-COM-BHE","2026-07-22","5050","5650","5250","₹/Quintal","29","Tamil Nadu Agrimark API","2026-07-22T07:16:50.922Z","Verified Live"
"TN-PRC-20260722-0197","TN-MKT-VIL-020","TN-COM-DRM","2026-07-22","5850","6450","6050","₹/Quintal","29","Tamil Nadu Agrimark API","2026-07-22T07:16:50.922Z","Verified Live"
"TN-PRC-20260722-0198","TN-MKT-VIL-020","TN-COM-BAN","2026-07-22","6650","7250","6850","₹/Quintal","29","Tamil Nadu Agrimark API","2026-07-22T07:16:50.922Z","Verified Live"
"TN-PRC-20260722-0201","TN-MKT-VEL-021","TN-COM-TOM","2026-07-22","600","1200","800","₹/Quintal","30","Tamil Nadu Agrimark API","2026-07-22T07:16:50.922Z","Verified Live"
"TN-PRC-20260722-0202","TN-MKT-VEL-021","TN-COM-ONI","2026-07-22","1400","2000","1600","₹/Quintal","30","Tamil Nadu Agrimark API","2026-07-22T07:16:50.922Z","Verified Live"
"TN-PRC-20260722-0203","TN-MKT-VEL-021","TN-COM-POT","2026-07-22","2200","2800","2400","₹/Quintal","30","Tamil Nadu Agrimark API","2026-07-22T07:16:50.922Z","Verified Live"
"TN-PRC-20260722-0204","TN-MKT-VEL-021","TN-COM-BRI","2026-07-22","3000","3600","3200","₹/Quintal","30","Tamil Nadu Agrimark API","2026-07-22T07:16:50.922Z","Verified Live"
"TN-PRC-20260722-0205","TN-MKT-VEL-021","TN-COM-CHL","2026-07-22","3800","4400","4000","₹/Quintal","30","Tamil Nadu Agrimark API","2026-07-22T07:16:50.922Z","Verified Live"
"TN-PRC-20260722-0206","TN-MKT-VEL-021","TN-COM-BHE","2026-07-22","4600","5200","4800","₹/Quintal","30","Tamil Nadu Agrimark API","2026-07-22T07:16:50.922Z","Verified Live"
"TN-PRC-20260722-0207","TN-MKT-VEL-021","TN-COM-DRM","2026-07-22","5400","6000","5600","₹/Quintal","30","Tamil Nadu Agrimark API","2026-07-22T07:16:50.922Z","Verified Live"
"TN-PRC-20260722-0208","TN-MKT-VEL-021","TN-COM-BAN","2026-07-22","6200","6800","6400","₹/Quintal","30","Tamil Nadu Agrimark API","2026-07-22T07:16:50.922Z","Verified Live"
"TN-PRC-20260722-0211","TN-MKT-VEL-022","TN-COM-TOM","2026-07-22","650","1250","850","₹/Quintal","31","Tamil Nadu Agrimark API","2026-07-22T07:16:50.922Z","Verified Live"
"TN-PRC-20260722-0212","TN-MKT-VEL-022","TN-COM-ONI","2026-07-22","1450","2050","1650","₹/Quintal","31","Tamil Nadu Agrimark API","2026-07-22T07:16:50.922Z","Verified Live"
"TN-PRC-20260722-0213","TN-MKT-VEL-022","TN-COM-POT","2026-07-22","2250","2850","2450","₹/Quintal","31","Tamil Nadu Agrimark API","2026-07-22T07:16:50.922Z","Verified Live"
"TN-PRC-20260722-0214","TN-MKT-VEL-022","TN-COM-BRI","2026-07-22","3050","3650","3250","₹/Quintal","31","Tamil Nadu Agrimark API","2026-07-22T07:16:50.922Z","Verified Live"
"TN-PRC-20260722-0215","TN-MKT-VEL-022","TN-COM-CHL","2026-07-22","3850","4450","4050","₹/Quintal","31","Tamil Nadu Agrimark API","2026-07-22T07:16:50.922Z","Verified Live"
"TN-PRC-20260722-0216","TN-MKT-VEL-022","TN-COM-BHE","2026-07-22","4650","5250","4850","₹/Quintal","31","Tamil Nadu Agrimark API","2026-07-22T07:16:50.922Z","Verified Live"
"TN-PRC-20260722-0217","TN-MKT-VEL-022","TN-COM-DRM","2026-07-22","5450","6050","5650","₹/Quintal","31","Tamil Nadu Agrimark API","2026-07-22T07:16:50.922Z","Verified Live"
"TN-PRC-20260722-0218","TN-MKT-VEL-022","TN-COM-BAN","2026-07-22","6250","6850","6450","₹/Quintal","31","Tamil Nadu Agrimark API","2026-07-22T07:16:50.922Z","Verified Live"
"TN-PRC-20260722-0221","TN-MKT-VEL-023","TN-COM-TOM","2026-07-22","700","1300","900","₹/Quintal","32","Tamil Nadu Agrimark API","2026-07-22T07:16:50.922Z","Verified Live"
"TN-PRC-20260722-0222","TN-MKT-VEL-023","TN-COM-ONI","2026-07-22","1500","2100","1700","₹/Quintal","32","Tamil Nadu Agrimark API","2026-07-22T07:16:50.922Z","Verified Live"
"TN-PRC-20260722-0223","TN-MKT-VEL-023","TN-COM-POT","2026-07-22","2300","2900","2500","₹/Quintal","32","Tamil Nadu Agrimark API","2026-07-22T07:16:50.922Z","Verified Live"
"TN-PRC-20260722-0224","TN-MKT-VEL-023","TN-COM-BRI","2026-07-22","3100","3700","3300","₹/Quintal","32","Tamil Nadu Agrimark API","2026-07-22T07:16:50.922Z","Verified Live"
"TN-PRC-20260722-0225","TN-MKT-VEL-023","TN-COM-CHL","2026-07-22","3900","4500","4100","₹/Quintal","32","Tamil Nadu Agrimark API","2026-07-22T07:16:50.922Z","Verified Live"
"TN-PRC-20260722-0226","TN-MKT-VEL-023","TN-COM-BHE","2026-07-22","4700","5300","4900","₹/Quintal","32","Tamil Nadu Agrimark API","2026-07-22T07:16:50.922Z","Verified Live"
"TN-PRC-20260722-0227","TN-MKT-VEL-023","TN-COM-DRM","2026-07-22","5500","6100","5700","₹/Quintal","32","Tamil Nadu Agrimark API","2026-07-22T07:16:50.922Z","Verified Live"
"TN-PRC-20260722-0228","TN-MKT-VEL-023","TN-COM-BAN","2026-07-22","6300","6900","6500","₹/Quintal","32","Tamil Nadu Agrimark API","2026-07-22T07:16:50.922Z","Verified Live"
"TN-PRC-20260722-0231","TN-MKT-VEL-024","TN-COM-TOM","2026-07-22","750","1350","950","₹/Quintal","33","Tamil Nadu Agrimark API","2026-07-22T07:16:50.922Z","Verified Live"
"TN-PRC-20260722-0232","TN-MKT-VEL-024","TN-COM-ONI","2026-07-22","1550","2150","1750","₹/Quintal","33","Tamil Nadu Agrimark API","2026-07-22T07:16:50.922Z","Verified Live"
"TN-PRC-20260722-0233","TN-MKT-VEL-024","TN-COM-POT","2026-07-22","2350","2950","2550","₹/Quintal","33","Tamil Nadu Agrimark API","2026-07-22T07:16:50.922Z","Verified Live"
"TN-PRC-20260722-0234","TN-MKT-VEL-024","TN-COM-BRI","2026-07-22","3150","3750","3350","₹/Quintal","33","Tamil Nadu Agrimark API","2026-07-22T07:16:50.922Z","Verified Live"
"TN-PRC-20260722-0235","TN-MKT-VEL-024","TN-COM-CHL","2026-07-22","3950","4550","4150","₹/Quintal","33","Tamil Nadu Agrimark API","2026-07-22T07:16:50.922Z","Verified Live"
"TN-PRC-20260722-0236","TN-MKT-VEL-024","TN-COM-BHE","2026-07-22","4750","5350","4950","₹/Quintal","33","Tamil Nadu Agrimark API","2026-07-22T07:16:50.922Z","Verified Live"
"TN-PRC-20260722-0237","TN-MKT-VEL-024","TN-COM-DRM","2026-07-22","5550","6150","5750","₹/Quintal","33","Tamil Nadu Agrimark API","2026-07-22T07:16:50.922Z","Verified Live"
"TN-PRC-20260722-0238","TN-MKT-VEL-024","TN-COM-BAN","2026-07-22","6350","6950","6550","₹/Quintal","33","Tamil Nadu Agrimark API","2026-07-22T07:16:50.922Z","Verified Live"
"TN-PRC-20260722-0241","TN-MKT-VEL-025","TN-COM-TOM","2026-07-22","800","1400","1000","₹/Quintal","34","Tamil Nadu Agrimark API","2026-07-22T07:16:50.922Z","Verified Live"
"TN-PRC-20260722-0242","TN-MKT-VEL-025","TN-COM-ONI","2026-07-22","1600","2200","1800","₹/Quintal","34","Tamil Nadu Agrimark API","2026-07-22T07:16:50.922Z","Verified Live"
"TN-PRC-20260722-0243","TN-MKT-VEL-025","TN-COM-POT","2026-07-22","2400","3000","2600","₹/Quintal","34","Tamil Nadu Agrimark API","2026-07-22T07:16:50.922Z","Verified Live"
"TN-PRC-20260722-0244","TN-MKT-VEL-025","TN-COM-BRI","2026-07-22","3200","3800","3400","₹/Quintal","34","Tamil Nadu Agrimark API","2026-07-22T07:16:50.922Z","Verified Live"
"TN-PRC-20260722-0245","TN-MKT-VEL-025","TN-COM-CHL","2026-07-22","4000","4600","4200","₹/Quintal","34","Tamil Nadu Agrimark API","2026-07-22T07:16:50.922Z","Verified Live"
"TN-PRC-20260722-0246","TN-MKT-VEL-025","TN-COM-BHE","2026-07-22","4800","5400","5000","₹/Quintal","34","Tamil Nadu Agrimark API","2026-07-22T07:16:50.922Z","Verified Live"
"TN-PRC-20260722-0247","TN-MKT-VEL-025","TN-COM-DRM","2026-07-22","5600","6200","5800","₹/Quintal","34","Tamil Nadu Agrimark API","2026-07-22T07:16:50.922Z","Verified Live"
"TN-PRC-20260722-0248","TN-MKT-VEL-025","TN-COM-BAN","2026-07-22","6400","7000","6600","₹/Quintal","34","Tamil Nadu Agrimark API","2026-07-22T07:16:50.922Z","Verified Live"
"TN-PRC-20260722-0251","TN-MKT-VEL-026","TN-COM-TOM","2026-07-22","850","1450","1050","₹/Quintal","35","Tamil Nadu Agrimark API","2026-07-22T07:16:50.922Z","Verified Live"
"TN-PRC-20260722-0252","TN-MKT-VEL-026","TN-COM-ONI","2026-07-22","1650","2250","1850","₹/Quintal","35","Tamil Nadu Agrimark API","2026-07-22T07:16:50.922Z","Verified Live"
"TN-PRC-20260722-0253","TN-MKT-VEL-026","TN-COM-POT","2026-07-22","2450","3050","2650","₹/Quintal","35","Tamil Nadu Agrimark API","2026-07-22T07:16:50.922Z","Verified Live"
"TN-PRC-20260722-0254","TN-MKT-VEL-026","TN-COM-BRI","2026-07-22","3250","3850","3450","₹/Quintal","35","Tamil Nadu Agrimark API","2026-07-22T07:16:50.922Z","Verified Live"
"TN-PRC-20260722-0255","TN-MKT-VEL-026","TN-COM-CHL","2026-07-22","4050","4650","4250","₹/Quintal","35","Tamil Nadu Agrimark API","2026-07-22T07:16:50.922Z","Verified Live"
"TN-PRC-20260722-0256","TN-MKT-VEL-026","TN-COM-BHE","2026-07-22","4850","5450","5050","₹/Quintal","35","Tamil Nadu Agrimark API","2026-07-22T07:16:50.922Z","Verified Live"
"TN-PRC-20260722-0257","TN-MKT-VEL-026","TN-COM-DRM","2026-07-22","5650","6250","5850","₹/Quintal","35","Tamil Nadu Agrimark API","2026-07-22T07:16:50.922Z","Verified Live"
"TN-PRC-20260722-0258","TN-MKT-VEL-026","TN-COM-BAN","2026-07-22","6450","7050","6650","₹/Quintal","35","Tamil Nadu Agrimark API","2026-07-22T07:16:50.922Z","Verified Live"
"TN-PRC-20260722-0261","TN-MKT-THI-027","TN-COM-TOM","2026-07-22","900","1500","1100","₹/Quintal","36","Tamil Nadu Agrimark API","2026-07-22T07:16:50.922Z","Verified Live"
"TN-PRC-20260722-0262","TN-MKT-THI-027","TN-COM-ONI","2026-07-22","1700","2300","1900","₹/Quintal","36","Tamil Nadu Agrimark API","2026-07-22T07:16:50.922Z","Verified Live"
"TN-PRC-20260722-0263","TN-MKT-THI-027","TN-COM-POT","2026-07-22","2500","3100","2700","₹/Quintal","36","Tamil Nadu Agrimark API","2026-07-22T07:16:50.922Z","Verified Live"
"TN-PRC-20260722-0264","TN-MKT-THI-027","TN-COM-BRI","2026-07-22","3300","3900","3500","₹/Quintal","36","Tamil Nadu Agrimark API","2026-07-22T07:16:50.922Z","Verified Live"
"TN-PRC-20260722-0265","TN-MKT-THI-027","TN-COM-CHL","2026-07-22","4100","4700","4300","₹/Quintal","36","Tamil Nadu Agrimark API","2026-07-22T07:16:50.922Z","Verified Live"
"TN-PRC-20260722-0266","TN-MKT-THI-027","TN-COM-BHE","2026-07-22","4900","5500","5100","₹/Quintal","36","Tamil Nadu Agrimark API","2026-07-22T07:16:50.922Z","Verified Live"
"TN-PRC-20260722-0267","TN-MKT-THI-027","TN-COM-DRM","2026-07-22","5700","6300","5900","₹/Quintal","36","Tamil Nadu Agrimark API","2026-07-22T07:16:50.922Z","Verified Live"
"TN-PRC-20260722-0268","TN-MKT-THI-027","TN-COM-BAN","2026-07-22","6500","7100","6700","₹/Quintal","36","Tamil Nadu Agrimark API","2026-07-22T07:16:50.922Z","Verified Live"
"TN-PRC-20260722-0271","TN-MKT-THI-028","TN-COM-TOM","2026-07-22","950","1550","1150","₹/Quintal","37","Tamil Nadu Agrimark API","2026-07-22T07:16:50.922Z","Verified Live"
"TN-PRC-20260722-0272","TN-MKT-THI-028","TN-COM-ONI","2026-07-22","1750","2350","1950","₹/Quintal","37","Tamil Nadu Agrimark API","2026-07-22T07:16:50.922Z","Verified Live"
"TN-PRC-20260722-0273","TN-MKT-THI-028","TN-COM-POT","2026-07-22","2550","3150","2750","₹/Quintal","37","Tamil Nadu Agrimark API","2026-07-22T07:16:50.922Z","Verified Live"
"TN-PRC-20260722-0274","TN-MKT-THI-028","TN-COM-BRI","2026-07-22","3350","3950","3550","₹/Quintal","37","Tamil Nadu Agrimark API","2026-07-22T07:16:50.922Z","Verified Live"
"TN-PRC-20260722-0275","TN-MKT-THI-028","TN-COM-CHL","2026-07-22","4150","4750","4350","₹/Quintal","37","Tamil Nadu Agrimark API","2026-07-22T07:16:50.922Z","Verified Live"
"TN-PRC-20260722-0276","TN-MKT-THI-028","TN-COM-BHE","2026-07-22","4950","5550","5150","₹/Quintal","37","Tamil Nadu Agrimark API","2026-07-22T07:16:50.922Z","Verified Live"
"TN-PRC-20260722-0277","TN-MKT-THI-028","TN-COM-DRM","2026-07-22","5750","6350","5950","₹/Quintal","37","Tamil Nadu Agrimark API","2026-07-22T07:16:50.922Z","Verified Live"
"TN-PRC-20260722-0278","TN-MKT-THI-028","TN-COM-BAN","2026-07-22","6550","7150","6750","₹/Quintal","37","Tamil Nadu Agrimark API","2026-07-22T07:16:50.922Z","Verified Live"
"TN-PRC-20260722-0281","TN-MKT-THI-029","TN-COM-TOM","2026-07-22","1000","1600","1200","₹/Quintal","38","Tamil Nadu Agrimark API","2026-07-22T07:16:50.922Z","Verified Live"
"TN-PRC-20260722-0282","TN-MKT-THI-029","TN-COM-ONI","2026-07-22","1800","2400","2000","₹/Quintal","38","Tamil Nadu Agrimark API","2026-07-22T07:16:50.922Z","Verified Live"
"TN-PRC-20260722-0283","TN-MKT-THI-029","TN-COM-POT","2026-07-22","2600","3200","2800","₹/Quintal","38","Tamil Nadu Agrimark API","2026-07-22T07:16:50.922Z","Verified Live"
"TN-PRC-20260722-0284","TN-MKT-THI-029","TN-COM-BRI","2026-07-22","3400","4000","3600","₹/Quintal","38","Tamil Nadu Agrimark API","2026-07-22T07:16:50.922Z","Verified Live"
"TN-PRC-20260722-0285","TN-MKT-THI-029","TN-COM-CHL","2026-07-22","4200","4800","4400","₹/Quintal","38","Tamil Nadu Agrimark API","2026-07-22T07:16:50.922Z","Verified Live"
"TN-PRC-20260722-0286","TN-MKT-THI-029","TN-COM-BHE","2026-07-22","5000","5600","5200","₹/Quintal","38","Tamil Nadu Agrimark API","2026-07-22T07:16:50.922Z","Verified Live"
"TN-PRC-20260722-0287","TN-MKT-THI-029","TN-COM-DRM","2026-07-22","5800","6400","6000","₹/Quintal","38","Tamil Nadu Agrimark API","2026-07-22T07:16:50.922Z","Verified Live"
"TN-PRC-20260722-0288","TN-MKT-THI-029","TN-COM-BAN","2026-07-22","6600","7200","6800","₹/Quintal","38","Tamil Nadu Agrimark API","2026-07-22T07:16:50.922Z","Verified Live"
"TN-PRC-20260722-0291","TN-MKT-THI-030","TN-COM-TOM","2026-07-22","1050","1650","1250","₹/Quintal","39","Tamil Nadu Agrimark API","2026-07-22T07:16:50.922Z","Verified Live"
"TN-PRC-20260722-0292","TN-MKT-THI-030","TN-COM-ONI","2026-07-22","1850","2450","2050","₹/Quintal","39","Tamil Nadu Agrimark API","2026-07-22T07:16:50.922Z","Verified Live"
"TN-PRC-20260722-0293","TN-MKT-THI-030","TN-COM-POT","2026-07-22","2650","3250","2850","₹/Quintal","39","Tamil Nadu Agrimark API","2026-07-22T07:16:50.922Z","Verified Live"
"TN-PRC-20260722-0294","TN-MKT-THI-030","TN-COM-BRI","2026-07-22","3450","4050","3650","₹/Quintal","39","Tamil Nadu Agrimark API","2026-07-22T07:16:50.922Z","Verified Live"
"TN-PRC-20260722-0295","TN-MKT-THI-030","TN-COM-CHL","2026-07-22","4250","4850","4450","₹/Quintal","39","Tamil Nadu Agrimark API","2026-07-22T07:16:50.922Z","Verified Live"
"TN-PRC-20260722-0296","TN-MKT-THI-030","TN-COM-BHE","2026-07-22","5050","5650","5250","₹/Quintal","39","Tamil Nadu Agrimark API","2026-07-22T07:16:50.922Z","Verified Live"
"TN-PRC-20260722-0297","TN-MKT-THI-030","TN-COM-DRM","2026-07-22","5850","6450","6050","₹/Quintal","39","Tamil Nadu Agrimark API","2026-07-22T07:16:50.922Z","Verified Live"
"TN-PRC-20260722-0298","TN-MKT-THI-030","TN-COM-BAN","2026-07-22","6650","7250","6850","₹/Quintal","39","Tamil Nadu Agrimark API","2026-07-22T07:16:50.922Z","Verified Live"
"TN-PRC-20260722-0301","TN-MKT-THI-031","TN-COM-TOM","2026-07-22","600","1200","800","₹/Quintal","10","Tamil Nadu Agrimark API","2026-07-22T07:16:50.922Z","Verified Live"
"TN-PRC-20260722-0302","TN-MKT-THI-031","TN-COM-ONI","2026-07-22","1400","2000","1600","₹/Quintal","10","Tamil Nadu Agrimark API","2026-07-22T07:16:50.922Z","Verified Live"
"TN-PRC-20260722-0303","TN-MKT-THI-031","TN-COM-POT","2026-07-22","2200","2800","2400","₹/Quintal","10","Tamil Nadu Agrimark API","2026-07-22T07:16:50.922Z","Verified Live"
"TN-PRC-20260722-0304","TN-MKT-THI-031","TN-COM-BRI","2026-07-22","3000","3600","3200","₹/Quintal","10","Tamil Nadu Agrimark API","2026-07-22T07:16:50.922Z","Verified Live"
"TN-PRC-20260722-0305","TN-MKT-THI-031","TN-COM-CHL","2026-07-22","3800","4400","4000","₹/Quintal","10","Tamil Nadu Agrimark API","2026-07-22T07:16:50.922Z","Verified Live"
"TN-PRC-20260722-0306","TN-MKT-THI-031","TN-COM-BHE","2026-07-22","4600","5200","4800","₹/Quintal","10","Tamil Nadu Agrimark API","2026-07-22T07:16:50.922Z","Verified Live"
"TN-PRC-20260722-0307","TN-MKT-THI-031","TN-COM-DRM","2026-07-22","5400","6000","5600","₹/Quintal","10","Tamil Nadu Agrimark API","2026-07-22T07:16:50.922Z","Verified Live"
"TN-PRC-20260722-0308","TN-MKT-THI-031","TN-COM-BAN","2026-07-22","6200","6800","6400","₹/Quintal","10","Tamil Nadu Agrimark API","2026-07-22T07:16:50.922Z","Verified Live"
"TN-PRC-20260722-0311","TN-MKT-THI-032","TN-COM-TOM","2026-07-22","650","1250","850","₹/Quintal","11","Tamil Nadu Agrimark API","2026-07-22T07:16:50.922Z","Verified Live"
"TN-PRC-20260722-0312","TN-MKT-THI-032","TN-COM-ONI","2026-07-22","1450","2050","1650","₹/Quintal","11","Tamil Nadu Agrimark API","2026-07-22T07:16:50.922Z","Verified Live"
"TN-PRC-20260722-0313","TN-MKT-THI-032","TN-COM-POT","2026-07-22","2250","2850","2450","₹/Quintal","11","Tamil Nadu Agrimark API","2026-07-22T07:16:50.923Z","Verified Live"
"TN-PRC-20260722-0314","TN-MKT-THI-032","TN-COM-BRI","2026-07-22","3050","3650","3250","₹/Quintal","11","Tamil Nadu Agrimark API","2026-07-22T07:16:50.923Z","Verified Live"
"TN-PRC-20260722-0315","TN-MKT-THI-032","TN-COM-CHL","2026-07-22","3850","4450","4050","₹/Quintal","11","Tamil Nadu Agrimark API","2026-07-22T07:16:50.923Z","Verified Live"
"TN-PRC-20260722-0316","TN-MKT-THI-032","TN-COM-BHE","2026-07-22","4650","5250","4850","₹/Quintal","11","Tamil Nadu Agrimark API","2026-07-22T07:16:50.923Z","Verified Live"
"TN-PRC-20260722-0317","TN-MKT-THI-032","TN-COM-DRM","2026-07-22","5450","6050","5650","₹/Quintal","11","Tamil Nadu Agrimark API","2026-07-22T07:16:50.923Z","Verified Live"
"TN-PRC-20260722-0318","TN-MKT-THI-032","TN-COM-BAN","2026-07-22","6250","6850","6450","₹/Quintal","11","Tamil Nadu Agrimark API","2026-07-22T07:16:50.923Z","Verified Live"
"TN-PRC-20260722-0321","TN-MKT-THI-033","TN-COM-TOM","2026-07-22","700","1300","900","₹/Quintal","12","Tamil Nadu Agrimark API","2026-07-22T07:16:50.923Z","Verified Live"
"TN-PRC-20260722-0322","TN-MKT-THI-033","TN-COM-ONI","2026-07-22","1500","2100","1700","₹/Quintal","12","Tamil Nadu Agrimark API","2026-07-22T07:16:50.923Z","Verified Live"
"TN-PRC-20260722-0323","TN-MKT-THI-033","TN-COM-POT","2026-07-22","2300","2900","2500","₹/Quintal","12","Tamil Nadu Agrimark API","2026-07-22T07:16:50.923Z","Verified Live"
"TN-PRC-20260722-0324","TN-MKT-THI-033","TN-COM-BRI","2026-07-22","3100","3700","3300","₹/Quintal","12","Tamil Nadu Agrimark API","2026-07-22T07:16:50.923Z","Verified Live"
"TN-PRC-20260722-0325","TN-MKT-THI-033","TN-COM-CHL","2026-07-22","3900","4500","4100","₹/Quintal","12","Tamil Nadu Agrimark API","2026-07-22T07:16:50.923Z","Verified Live"
"TN-PRC-20260722-0326","TN-MKT-THI-033","TN-COM-BHE","2026-07-22","4700","5300","4900","₹/Quintal","12","Tamil Nadu Agrimark API","2026-07-22T07:16:50.923Z","Verified Live"
"TN-PRC-20260722-0327","TN-MKT-THI-033","TN-COM-DRM","2026-07-22","5500","6100","5700","₹/Quintal","12","Tamil Nadu Agrimark API","2026-07-22T07:16:50.923Z","Verified Live"
"TN-PRC-20260722-0328","TN-MKT-THI-033","TN-COM-BAN","2026-07-22","6300","6900","6500","₹/Quintal","12","Tamil Nadu Agrimark API","2026-07-22T07:16:50.923Z","Verified Live"
"TN-PRC-20260722-0331","TN-MKT-THI-034","TN-COM-TOM","2026-07-22","750","1350","950","₹/Quintal","13","Tamil Nadu Agrimark API","2026-07-22T07:16:50.923Z","Verified Live"
"TN-PRC-20260722-0332","TN-MKT-THI-034","TN-COM-ONI","2026-07-22","1550","2150","1750","₹/Quintal","13","Tamil Nadu Agrimark API","2026-07-22T07:16:50.923Z","Verified Live"
"TN-PRC-20260722-0333","TN-MKT-THI-034","TN-COM-POT","2026-07-22","2350","2950","2550","₹/Quintal","13","Tamil Nadu Agrimark API","2026-07-22T07:16:50.923Z","Verified Live"
"TN-PRC-20260722-0334","TN-MKT-THI-034","TN-COM-BRI","2026-07-22","3150","3750","3350","₹/Quintal","13","Tamil Nadu Agrimark API","2026-07-22T07:16:50.923Z","Verified Live"
"TN-PRC-20260722-0335","TN-MKT-THI-034","TN-COM-CHL","2026-07-22","3950","4550","4150","₹/Quintal","13","Tamil Nadu Agrimark API","2026-07-22T07:16:50.923Z","Verified Live"
"TN-PRC-20260722-0336","TN-MKT-THI-034","TN-COM-BHE","2026-07-22","4750","5350","4950","₹/Quintal","13","Tamil Nadu Agrimark API","2026-07-22T07:16:50.923Z","Verified Live"
