Market ID,Commodity ID,Availability,Season,Priority Commodity
"TN-MKT-VEL-025","TN-COM-SUG","Medium","Year-Round","false"
"TN-MKT-VEL-025","TN-COM-PAD","High","Kharif","false"
"TN-MKT-VEL-025","TN-COM-COT","Medium","Kharif","false"
"TN-MKT-VEL-025","TN-COM-MAN","High","Zaid","false"
"TN-MKT-VEL-025","TN-COM-JAS","Medium","Year-Round","false"
"TN-MKT-VEL-026","TN-COM-TOM","High","Year-Round","true"
"TN-MKT-VEL-026","TN-COM-ONI","Medium","Rabi","true"
"TN-MKT-VEL-026","TN-COM-POT","High","Rabi","true"
"TN-MKT-VEL-026","TN-COM-BRI","Medium","Year-Round","true"
"TN-MKT-VEL-026","TN-COM-CHL","High","Kharif","false"
"TN-MKT-VEL-026","TN-COM-BHE","Medium","Year-Round","false"
"TN-MKT-VEL-026","TN-COM-DRM","High","Year-Round","false"
"TN-MKT-VEL-026","TN-COM-BAN","Medium","Year-Round","false"
"TN-MKT-VEL-026","TN-COM-COC","High","Year-Round","false"
"TN-MKT-VEL-026","TN-COM-GND","Medium","Kharif","false"
"TN-MKT-VEL-026","TN-COM-TUR","High","Rabi","false"
"TN-MKT-VEL-026","TN-COM-SUG","Medium","Year-Round","false"
"TN-MKT-VEL-026","TN-COM-PAD","High","Kharif","false"
"TN-MKT-VEL-026","TN-COM-COT","Medium","Kharif","false"
"TN-MKT-VEL-026","TN-COM-MAN","High","Zaid","false"
"TN-MKT-VEL-026","TN-COM-JAS","Medium","Year-Round","false"
"TN-MKT-THI-027","TN-COM-TOM","High","Year-Round","true"
"TN-MKT-THI-027","TN-COM-ONI","Medium","Rabi","true"
"TN-MKT-THI-027","TN-COM-POT","High","Rabi","true"
"TN-MKT-THI-027","TN-COM-BRI","Medium","Year-Round","true"
"TN-MKT-THI-027","TN-COM-CHL","High","Kharif","false"
"TN-MKT-THI-027","TN-COM-BHE","Medium","Year-Round","false"
"TN-MKT-THI-027","TN-COM-DRM","High","Year-Round","false"
"TN-MKT-THI-027","TN-COM-BAN","Medium","Year-Round","false"
"TN-MKT-THI-027","TN-COM-COC","High","Year-Round","false"
"TN-MKT-THI-027","TN-COM-GND","Medium","Kharif","false"
"TN-MKT-THI-027","TN-COM-TUR","High","Rabi","false"
"TN-MKT-THI-027","TN-COM-SUG","Medium","Year-Round","false"
"TN-MKT-THI-027","TN-COM-PAD","High","Kharif","false"
"TN-MKT-THI-027","TN-COM-COT","Medium","Kharif","false"
"TN-MKT-THI-027","TN-COM-MAN","High","Zaid","false"
"TN-MKT-THI-027","TN-COM-JAS","Medium","Year-Round","false"
"TN-MKT-THI-028","TN-COM-TOM","High","Year-Round","true"
"TN-MKT-THI-028","TN-COM-ONI","Medium","Rabi","true"
"TN-MKT-THI-028","TN-COM-POT","High","Rabi","true"
"TN-MKT-THI-028","TN-COM-BRI","Medium","Year-Round","true"
"TN-MKT-THI-028","TN-COM-CHL","High","Kharif","false"
"TN-MKT-THI-028","TN-COM-BHE","Medium","Year-Round","false"
"TN-MKT-THI-028","TN-COM-DRM","High","Year-Round","false"
"TN-MKT-THI-028","TN-COM-BAN","Medium","Year-Round","false"
"TN-MKT-THI-028","TN-COM-COC","High","Year-Round","false"
"TN-MKT-THI-028","TN-COM-GND","Medium","Kharif","false"
"TN-MKT-THI-028","TN-COM-TUR","High","Rabi","false"
"TN-MKT-THI-028","TN-COM-SUG","Medium","Year-Round","false"
"TN-MKT-THI-028","TN-COM-PAD","High","Kharif","false"
"TN-MKT-THI-028","TN-COM-COT","Medium","Kharif","false"
"TN-MKT-THI-028","TN-COM-MAN","High","Zaid","false"
"TN-MKT-THI-028","TN-COM-JAS","Medium","Year-Round","false"
"TN-MKT-THI-029","TN-COM-TOM","High","Year-Round","true"
"TN-MKT-THI-029","TN-COM-ONI","Medium","Rabi","true"
"TN-MKT-THI-029","TN-COM-POT","High","Rabi","true"
"TN-MKT-THI-029","TN-COM-BRI","Medium","Year-Round","true"
"TN-MKT-THI-029","TN-COM-CHL","High","Kharif","false"
"TN-MKT-THI-029","TN-COM-BHE","Medium","Year-Round","false"
"TN-MKT-THI-029","TN-COM-DRM","High","Year-Round","false"
"TN-MKT-THI-029","TN-COM-BAN","Medium","Year-Round","false"
"TN-MKT-THI-029","TN-COM-COC","High","Year-Round","false"
"TN-MKT-THI-029","TN-COM-GND","Medium","Kharif","false"
"TN-MKT-THI-029","TN-COM-TUR","High","Rabi","false"
"TN-MKT-THI-029","TN-COM-SUG","Medium","Year-Round","false"
"TN-MKT-THI-029","TN-COM-PAD","High","Kharif","false"
"TN-MKT-THI-029","TN-COM-COT","Medium","Kharif","false"
"TN-MKT-THI-029","TN-COM-MAN","High","Zaid","false"
"TN-MKT-THI-029","TN-COM-JAS","Medium","Year-Round","false"
"TN-MKT-THI-030","TN-COM-TOM","High","Year-Round","true"
"TN-MKT-THI-030","TN-COM-ONI","Medium","Rabi","true"
"TN-MKT-THI-030","TN-COM-POT","High","Rabi","true"
"TN-MKT-THI-030","TN-COM-BRI","Medium","Year-Round","true"
"TN-MKT-THI-030","TN-COM-CHL","High","Kharif","false"
"TN-MKT-THI-030","TN-COM-BHE","Medium","Year-Round","false"
"TN-MKT-THI-030","TN-COM-DRM","High","Year-Round","false"
"TN-MKT-THI-030","TN-COM-BAN","Medium","Year-Round","false"
"TN-MKT-THI-030","TN-COM-COC","High","Year-Round","false"
"TN-MKT-THI-030","TN-COM-GND","Medium","Kharif","false"
"TN-MKT-THI-030","TN-COM-TUR","High","Rabi","false"
"TN-MKT-THI-030","TN-COM-SUG","Medium","Year-Round","false"
"TN-MKT-THI-030","TN-COM-PAD","High","Kharif","false"
"TN-MKT-THI-030","TN-COM-COT","Medium","Kharif","false"
"TN-MKT-THI-030","TN-COM-MAN","High","Zaid","false"
"TN-MKT-THI-030","TN-COM-JAS","Medium","Year-Round","false"
"TN-MKT-THI-031","TN-COM-TOM","High","Year-Round","true"
"TN-MKT-THI-031","TN-COM-ONI","Medium","Rabi","true"
"TN-MKT-THI-031","TN-COM-POT","High","Rabi","true"
"TN-MKT-THI-031","TN-COM-BRI","Medium","Year-Round","true"
"TN-MKT-THI-031","TN-COM-CHL","High","Kharif","false"
"TN-MKT-THI-031","TN-COM-BHE","Medium","Year-Round","false"
"TN-MKT-THI-031","TN-COM-DRM","High","Year-Round","false"
"TN-MKT-THI-031","TN-COM-BAN","Medium","Year-Round","false"
"TN-MKT-THI-031","TN-COM-COC","High","Year-Round","false"
"TN-MKT-THI-031","TN-COM-GND","Medium","Kharif","false"
"TN-MKT-THI-031","TN-COM-TUR","High","Rabi","false"
"TN-MKT-THI-031","TN-COM-SUG","Medium","Year-Round","false"
"TN-MKT-THI-031","TN-COM-PAD","High","Kharif","false"
"TN-MKT-THI-031","TN-COM-COT","Medium","Kharif","false"
"TN-MKT-THI-031","TN-COM-MAN","High","Zaid","false"
"TN-MKT-THI-031","TN-COM-JAS","Medium","Year-Round","false"
"TN-MKT-THI-032","TN-COM-TOM","High","Year-Round","true"
"TN-MKT-THI-032","TN-COM-ONI","Medium","Rabi","true"
"TN-MKT-THI-032","TN-COM-POT","High","Rabi","true"
"TN-MKT-THI-032","TN-COM-BRI","Medium","Year-Round","true"
"TN-MKT-THI-032","TN-COM-CHL","High","Kharif","false"
"TN-MKT-THI-032","TN-COM-BHE","Medium","Year-Round","false"
"TN-MKT-THI-032","TN-COM-DRM","High","Year-Round","false"
"TN-MKT-THI-032","TN-COM-BAN","Medium","Year-Round","false"
"TN-MKT-THI-032","TN-COM-COC","High","Year-Round","false"
"TN-MKT-THI-032","TN-COM-GND","Medium","Kharif","false"
"TN-MKT-THI-032","TN-COM-TUR","High","Rabi","false"
"TN-MKT-THI-032","TN-COM-SUG","Medium","Year-Round","false"
"TN-MKT-THI-032","TN-COM-PAD","High","Kharif","false"
"TN-MKT-THI-032","TN-COM-COT","Medium","Kharif","false"
"TN-MKT-THI-032","TN-COM-MAN","High","Zaid","false"
"TN-MKT-THI-032","TN-COM-JAS","Medium","Year-Round","false"
"TN-MKT-THI-033","TN-COM-TOM","High","Year-Round","true"
"TN-MKT-THI-033","TN-COM-ONI","Medium","Rabi","true"
"TN-MKT-THI-033","TN-COM-POT","High","Rabi","true"
"TN-MKT-THI-033","TN-COM-BRI","Medium","Year-Round","true"
"TN-MKT-THI-033","TN-COM-CHL","High","Kharif","false"
"TN-MKT-THI-033","TN-COM-BHE","Medium","Year-Round","false"
"TN-MKT-THI-033","TN-COM-DRM","High","Year-Round","false"
"TN-MKT-THI-033","TN-COM-BAN","Medium","Year-Round","false"
"TN-MKT-THI-033","TN-COM-COC","High","Year-Round","false"
"TN-MKT-THI-033","TN-COM-GND","Medium","Kharif","false"
"TN-MKT-THI-033","TN-COM-TUR","High","Rabi","false"
"TN-MKT-THI-033","TN-COM-SUG","Medium","Year-Round","false"
"TN-MKT-THI-033","TN-COM-PAD","High","Kharif","false"
"TN-MKT-THI-033","TN-COM-COT","Medium","Kharif","false"
"TN-MKT-THI-033","TN-COM-MAN","High","Zaid","false"
"TN-MKT-THI-033","TN-COM-JAS","Medium","Year-Round","false"
"TN-MKT-THI-034","TN-COM-TOM","High","Year-Round","true"
"TN-MKT-THI-034","TN-COM-ONI","Medium","Rabi","true"
"TN-MKT-THI-034","TN-COM-POT","High","Rabi","true"
"TN-MKT-THI-034","TN-COM-BRI","Medium","Year-Round","true"
"TN-MKT-THI-034","TN-COM-CHL","High","Kharif","false"
"TN-MKT-THI-034","TN-COM-BHE","Medium","Year-Round","false"
"TN-MKT-THI-034","TN-COM-DRM","High","Year-Round","false"
"TN-MKT-THI-034","TN-COM-BAN","Medium","Year-Round","false"
"TN-MKT-THI-034","TN-COM-COC","High","Year-Round","false"
"TN-MKT-THI-034","TN-COM-GND","Medium","Kharif","false"
"TN-MKT-THI-034","TN-COM-TUR","High","Rabi","false"
"TN-MKT-THI-034","TN-COM-SUG","Medium","Year-Round","false"
"TN-MKT-THI-034","TN-COM-PAD","High","Kharif","false"
"TN-MKT-THI-034","TN-COM-COT","Medium","Kharif","false"
"TN-MKT-THI-034","TN-COM-MAN","High","Zaid","false"
"TN-MKT-THI-034","TN-COM-JAS","Medium","Year-Round","false"
"TN-MKT-NAM-035","TN-COM-TOM","High","Year-Round","true"
"TN-MKT-NAM-035","TN-COM-ONI","Medium","Rabi","true"
"TN-MKT-NAM-035","TN-COM-POT","High","Rabi","true"
"TN-MKT-NAM-035","TN-COM-BRI","Medium","Year-Round","true"
"TN-MKT-NAM-035","TN-COM-CHL","High","Kharif","false"
"TN-MKT-NAM-035","TN-COM-BHE","Medium","Year-Round","false"
"TN-MKT-NAM-035","TN-COM-DRM","High","Year-Round","false"
"TN-MKT-NAM-035","TN-COM-BAN","Medium","Year-Round","false"
"TN-MKT-NAM-035","TN-COM-COC","High","Year-Round","false"
"TN-MKT-NAM-035","TN-COM-GND","Medium","Kharif","false"
"TN-MKT-NAM-035","TN-COM-TUR","High","Rabi","false"
"TN-MKT-NAM-035","TN-COM-SUG","Medium","Year-Round","false"
"TN-MKT-NAM-035","TN-COM-PAD","High","Kharif","false"
"TN-MKT-NAM-035","TN-COM-COT","Medium","Kharif","false"
"TN-MKT-NAM-035","TN-COM-MAN","High","Zaid","false"
"TN-MKT-NAM-035","TN-COM-JAS","Medium","Year-Round","false"
"TN-MKT-NAM-036","TN-COM-TOM","High","Year-Round","true"
"TN-MKT-NAM-036","TN-COM-ONI","Medium","Rabi","true"
"TN-MKT-NAM-036","TN-COM-POT","High","Rabi","true"
"TN-MKT-NAM-036","TN-COM-BRI","Medium","Year-Round","true"
"TN-MKT-NAM-036","TN-COM-CHL","High","Kharif","false"
"TN-MKT-NAM-036","TN-COM-BHE","Medium","Year-Round","false"
"TN-MKT-NAM-036","TN-COM-DRM","High","Year-Round","false"
"TN-MKT-NAM-036","TN-COM-BAN","Medium","Year-Round","false"
"TN-MKT-NAM-036","TN-COM-COC","High","Year-Round","false"
"TN-MKT-NAM-036","TN-COM-GND","Medium","Kharif","false"
"TN-MKT-NAM-036","TN-COM-TUR","High","Rabi","false"
"TN-MKT-NAM-036","TN-COM-SUG","Medium","Year-Round","false"
"TN-MKT-NAM-036","TN-COM-PAD","High","Kharif","false"
"TN-MKT-NAM-036","TN-COM-COT","Medium","Kharif","false"
"TN-MKT-NAM-036","TN-COM-MAN","High","Zaid","false"
"TN-MKT-NAM-036","TN-COM-JAS","Medium","Year-Round","false"
"TN-MKT-NAM-037","TN-COM-TOM","High","Year-Round","true"
"TN-MKT-NAM-037","TN-COM-ONI","Medium","Rabi","true"
"TN-MKT-NAM-037","TN-COM-POT","High","Rabi","true"
"TN-MKT-NAM-037","TN-COM-BRI","Medium","Year-Round","true"
"TN-MKT-NAM-037","TN-COM-CHL","High","Kharif","false"
"TN-MKT-NAM-037","TN-COM-BHE","Medium","Year-Round","false"
"TN-MKT-NAM-037","TN-COM-DRM","High","Year-Round","false"
"TN-MKT-NAM-037","TN-COM-BAN","Medium","Year-Round","false"
"TN-MKT-NAM-037","TN-COM-COC","High","Year-Round","false"
"TN-MKT-NAM-037","TN-COM-GND","Medium","Kharif","false"
"TN-MKT-NAM-037","TN-COM-TUR","High","Rabi","false"
"TN-MKT-NAM-037","TN-COM-SUG","Medium","Year-Round","false"
"TN-MKT-NAM-037","TN-COM-PAD","High","Kharif","false"
"TN-MKT-NAM-037","TN-COM-COT","Medium","Kharif","false"
"TN-MKT-NAM-037","TN-COM-MAN","High","Zaid","false"
"TN-MKT-NAM-037","TN-COM-JAS","Medium","Year-Round","false"
"TN-MKT-NAM-038","TN-COM-TOM","High","Year-Round","true"
"TN-MKT-NAM-038","TN-COM-ONI","Medium","Rabi","true"
"TN-MKT-NAM-038","TN-COM-POT","High","Rabi","true"
"TN-MKT-NAM-038","TN-COM-BRI","Medium","Year-Round","true"
"TN-MKT-NAM-038","TN-COM-CHL","High","Kharif","false"
"TN-MKT-NAM-038","TN-COM-BHE","Medium","Year-Round","false"
"TN-MKT-NAM-038","TN-COM-DRM","High","Year-Round","false"
"TN-MKT-NAM-038","TN-COM-BAN","Medium","Year-Round","false"
"TN-MKT-NAM-038","TN-COM-COC","High","Year-Round","false"
"TN-MKT-NAM-038","TN-COM-GND","Medium","Kharif","false"
"TN-MKT-NAM-038","TN-COM-TUR","High","Rabi","false"
"TN-MKT-NAM-038","TN-COM-SUG","Medium","Year-Round","false"
"TN-MKT-NAM-038","TN-COM-PAD","High","Kharif","false"
"TN-MKT-NAM-038","TN-COM-COT","Medium","Kharif","false"
"TN-MKT-NAM-038","TN-COM-MAN","High","Zaid","false"
"TN-MKT-NAM-038","TN-COM-JAS","Medium","Year-Round","false"
"TN-MKT-NAM-039","TN-COM-TOM","High","Year-Round","true"
"TN-MKT-NAM-039","TN-COM-ONI","Medium","Rabi","true"
"TN-MKT-NAM-039","TN-COM-POT","High","Rabi","true"
"TN-MKT-NAM-039","TN-COM-BRI","Medium","Year-Round","true"
"TN-MKT-NAM-039","TN-COM-CHL","High","Kharif","false"
"TN-MKT-NAM-039","TN-COM-BHE","Medium","Year-Round","false"
"TN-MKT-NAM-039","TN-COM-DRM","High","Year-Round","false"
"TN-MKT-NAM-039","TN-COM-BAN","Medium","Year-Round","false"
"TN-MKT-NAM-039","TN-COM-COC","High","Year-Round","false"
"TN-MKT-NAM-039","TN-COM-GND","Medium","Kharif","false"
"TN-MKT-NAM-039","TN-COM-TUR","High","Rabi","false"
"TN-MKT-NAM-039","TN-COM-SUG","Medium","Year-Round","false"
"TN-MKT-NAM-039","TN-COM-PAD","High","Kharif","false"
"TN-MKT-NAM-039","TN-COM-COT","Medium","Kharif","false"
"TN-MKT-NAM-039","TN-COM-MAN","High","Zaid","false"
"TN-MKT-NAM-039","TN-COM-JAS","Medium","Year-Round","false"
"TN-MKT-NAM-040","TN-COM-TOM","High","Year-Round","true"
"TN-MKT-NAM-040","TN-COM-ONI","Medium","Rabi","true"
"TN-MKT-NAM-040","TN-COM-POT","High","Rabi","true"
"TN-MKT-NAM-040","TN-COM-BRI","Medium","Year-Round","true"
"TN-MKT-NAM-040","TN-COM-CHL","High","Kharif","false"
"TN-MKT-NAM-040","TN-COM-BHE","Medium","Year-Round","false"
"TN-MKT-NAM-040","TN-COM-DRM","High","Year-Round","false"
"TN-MKT-NAM-040","TN-COM-BAN","Medium","Year-Round","false"
"TN-MKT-NAM-040","TN-COM-COC","High","Year-Round","false"
"TN-MKT-NAM-040","TN-COM-GND","Medium","Kharif","false"
"TN-MKT-NAM-040","TN-COM-TUR","High","Rabi","false"
"TN-MKT-NAM-040","TN-COM-SUG","Medium","Year-Round","false"
"TN-MKT-NAM-040","TN-COM-PAD","High","Kharif","false"
"TN-MKT-NAM-040","TN-COM-COT","Medium","Kharif","false"
"TN-MKT-NAM-040","TN-COM-MAN","High","Zaid","false"
"TN-MKT-NAM-040","TN-COM-JAS","Medium","Year-Round","false"
"TN-MKT-SAL-041","TN-COM-TOM","High","Year-Round","true"
"TN-MKT-SAL-041","TN-COM-ONI","Medium","Rabi","true"
"TN-MKT-SAL-041","TN-COM-POT","High","Rabi","true"
"TN-MKT-SAL-041","TN-COM-BRI","Medium","Year-Round","true"
"TN-MKT-SAL-041","TN-COM-CHL","High","Kharif","false"
"TN-MKT-SAL-041","TN-COM-BHE","Medium","Year-Round","false"
"TN-MKT-SAL-041","TN-COM-DRM","High","Year-Round","false"
"TN-MKT-SAL-041","TN-COM-BAN","Medium","Year-Round","false"
"TN-MKT-SAL-041","TN-COM-COC","High","Year-Round","false"
"TN-MKT-SAL-041","TN-COM-GND","Medium","Kharif","false"
"TN-MKT-SAL-041","TN-COM-TUR","High","Rabi","false"
"TN-MKT-SAL-041","TN-COM-SUG","Medium","Year-Round","false"
"TN-MKT-SAL-041","TN-COM-PAD","High","Kharif","false"
"TN-MKT-SAL-041","TN-COM-COT","Medium","Kharif","false"
"TN-MKT-SAL-041","TN-COM-MAN","High","Zaid","false"
"TN-MKT-SAL-041","TN-COM-JAS","Medium","Year-Round","false"
"TN-MKT-SAL-042","TN-COM-TOM","High","Year-Round","true"
"TN-MKT-SAL-042","TN-COM-ONI","Medium","Rabi","true"
"TN-MKT-SAL-042","TN-COM-POT","High","Rabi","true"
"TN-MKT-SAL-042","TN-COM-BRI","Medium","Year-Round","true"
"TN-MKT-SAL-042","TN-COM-CHL","High","Kharif","false"
"TN-MKT-SAL-042","TN-COM-BHE","Medium","Year-Round","false"
"TN-MKT-SAL-042","TN-COM-DRM","High","Year-Round","false"
"TN-MKT-SAL-042","TN-COM-BAN","Medium","Year-Round","false"
"TN-MKT-SAL-042","TN-COM-COC","High","Year-Round","false"
"TN-MKT-SAL-042","TN-COM-GND","Medium","Kharif","false"
"TN-MKT-SAL-042","TN-COM-TUR","High","Rabi","false"
"TN-MKT-SAL-042","TN-COM-SUG","Medium","Year-Round","false"
"TN-MKT-SAL-042","TN-COM-PAD","High","Kharif","false"
"TN-MKT-SAL-042","TN-COM-COT","Medium","Kharif","false"
"TN-MKT-SAL-042","TN-COM-MAN","High","Zaid","false"
"TN-MKT-SAL-042","TN-COM-JAS","Medium","Year-Round","false"
"TN-MKT-SAL-043","TN-COM-TOM","High","Year-Round","true"
"TN-MKT-SAL-043","TN-COM-ONI","Medium","Rabi","true"
"TN-MKT-SAL-043","TN-COM-POT","High","Rabi","true"
"TN-MKT-SAL-043","TN-COM-BRI","Medium","Year-Round","true"
"TN-MKT-SAL-043","TN-COM-CHL","High","Kharif","false"
"TN-MKT-SAL-043","TN-COM-BHE","Medium","Year-Round","false"
"TN-MKT-SAL-043","TN-COM-DRM","High","Year-Round","false"
"TN-MKT-SAL-043","TN-COM-BAN","Medium","Year-Round","false"
"TN-MKT-SAL-043","TN-COM-COC","High","Year-Round","false"
"TN-MKT-SAL-043","TN-COM-GND","Medium","Kharif","false"
"TN-MKT-SAL-043","TN-COM-TUR","High","Rabi","false"
"TN-MKT-SAL-043","TN-COM-SUG","Medium","Year-Round","false"
"TN-MKT-SAL-043","TN-COM-PAD","High","Kharif","false"
"TN-MKT-SAL-043","TN-COM-COT","Medium","Kharif","false"
"TN-MKT-SAL-043","TN-COM-MAN","High","Zaid","false"
"TN-MKT-SAL-043","TN-COM-JAS","Medium","Year-Round","false"
"TN-MKT-SAL-044","TN-COM-TOM","High","Year-Round","true"
"TN-MKT-SAL-044","TN-COM-ONI","Medium","Rabi","true"
"TN-MKT-SAL-044","TN-COM-POT","High","Rabi","true"
"TN-MKT-SAL-044","TN-COM-BRI","Medium","Year-Round","true"
"TN-MKT-SAL-044","TN-COM-CHL","High","Kharif","false"
"TN-MKT-SAL-044","TN-COM-BHE","Medium","Year-Round","false"
"TN-MKT-SAL-044","TN-COM-DRM","High","Year-Round","false"
"TN-MKT-SAL-044","TN-COM-BAN","Medium","Year-Round","false"
"TN-MKT-SAL-044","TN-COM-COC","High","Year-Round","false"
"TN-MKT-SAL-044","TN-COM-GND","Medium","Kharif","false"
"TN-MKT-SAL-044","TN-COM-TUR","High","Rabi","false"
"TN-MKT-SAL-044","TN-COM-SUG","Medium","Year-Round","false"
"TN-MKT-SAL-044","TN-COM-PAD","High","Kharif","false"
"TN-MKT-SAL-044","TN-COM-COT","Medium","Kharif","false"
"TN-MKT-SAL-044","TN-COM-MAN","High","Zaid","false"
"TN-MKT-SAL-044","TN-COM-JAS","Medium","Year-Round","false"
"TN-MKT-SAL-045","TN-COM-TOM","High","Year-Round","true"
"TN-MKT-SAL-045","TN-COM-ONI","Medium","Rabi","true"
"TN-MKT-SAL-045","TN-COM-POT","High","Rabi","true"
"TN-MKT-SAL-045","TN-COM-BRI","Medium","Year-Round","true"
"TN-MKT-SAL-045","TN-COM-CHL","High","Kharif","false"
"TN-MKT-SAL-045","TN-COM-BHE","Medium","Year-Round","false"
"TN-MKT-SAL-045","TN-COM-DRM","High","Year-Round","false"
"TN-MKT-SAL-045","TN-COM-BAN","Medium","Year-Round","false"
"TN-MKT-SAL-045","TN-COM-COC","High","Year-Round","false"
"TN-MKT-SAL-045","TN-COM-GND","Medium","Kharif","false"
"TN-MKT-SAL-045","TN-COM-TUR","High","Rabi","false"
"TN-MKT-SAL-045","TN-COM-SUG","Medium","Year-Round","false"
"TN-MKT-SAL-045","TN-COM-PAD","High","Kharif","false"
"TN-MKT-SAL-045","TN-COM-COT","Medium","Kharif","false"
"TN-MKT-SAL-045","TN-COM-MAN","High","Zaid","false"
"TN-MKT-SAL-045","TN-COM-JAS","Medium","Year-Round","false"
"TN-MKT-SAL-046","TN-COM-TOM","High","Year-Round","true"
"TN-MKT-SAL-046","TN-COM-ONI","Medium","Rabi","true"
"TN-MKT-SAL-046","TN-COM-POT","High","Rabi","true"
"TN-MKT-SAL-046","TN-COM-BRI","Medium","Year-Round","true"
"TN-MKT-SAL-046","TN-COM-CHL","High","Kharif","false"
"TN-MKT-SAL-046","TN-COM-BHE","Medium","Year-Round","false"
"TN-MKT-SAL-046","TN-COM-DRM","High","Year-Round","false"
"TN-MKT-SAL-046","TN-COM-BAN","Medium","Year-Round","false"
"TN-MKT-SAL-046","TN-COM-COC","High","Year-Round","false"
"TN-MKT-SAL-046","TN-COM-GND","Medium","Kharif","false"
"TN-MKT-SAL-046","TN-COM-TUR","High","Rabi","false"
"TN-MKT-SAL-046","TN-COM-SUG","Medium","Year-Round","false"
"TN-MKT-SAL-046","TN-COM-PAD","High","Kharif","false"
"TN-MKT-SAL-046","TN-COM-COT","Medium","Kharif","false"
"TN-MKT-SAL-046","TN-COM-MAN","High","Zaid","false"
"TN-MKT-SAL-046","TN-COM-JAS","Medium","Year-Round","false"
"TN-MKT-SAL-047","TN-COM-TOM","High","Year-Round","true"
"TN-MKT-SAL-047","TN-COM-ONI","Medium","Rabi","true"
"TN-MKT-SAL-047","TN-COM-POT","High","Rabi","true"
"TN-MKT-SAL-047","TN-COM-BRI","Medium","Year-Round","true"
"TN-MKT-SAL-047","TN-COM-CHL","High","Kharif","false"
"TN-MKT-SAL-047","TN-COM-BHE","Medium","Year-Round","false"
"TN-MKT-SAL-047","TN-COM-DRM","High","Year-Round","false"
"TN-MKT-SAL-047","TN-COM-BAN","Medium","Year-Round","false"
"TN-MKT-SAL-047","TN-COM-COC","High","Year-Round","false"
"TN-MKT-SAL-047","TN-COM-GND","Medium","Kharif","false"
"TN-MKT-SAL-047","TN-COM-TUR","High","Rabi","false"
"TN-MKT-SAL-047","TN-COM-SUG","Medium","Year-Round","false"
"TN-MKT-SAL-047","TN-COM-PAD","High","Kharif","false"
"TN-MKT-SAL-047","TN-COM-COT","Medium","Kharif","false"
"TN-MKT-SAL-047","TN-COM-MAN","High","Zaid","false"
"TN-MKT-SAL-047","TN-COM-JAS","Medium","Year-Round","false"
"TN-MKT-SAL-048","TN-COM-TOM","High","Year-Round","true"
"TN-MKT-SAL-048","TN-COM-ONI","Medium","Rabi","true"
"TN-MKT-SAL-048","TN-COM-POT","High","Rabi","true"
"TN-MKT-SAL-048","TN-COM-BRI","Medium","Year-Round","true"
"TN-MKT-SAL-048","TN-COM-CHL","High","Kharif","false"
"TN-MKT-SAL-048","TN-COM-BHE","Medium","Year-Round","false"
"TN-MKT-SAL-048","TN-COM-DRM","High","Year-Round","false"
"TN-MKT-SAL-048","TN-COM-BAN","Medium","Year-Round","false"
"TN-MKT-SAL-048","TN-COM-COC","High","Year-Round","false"
"TN-MKT-SAL-048","TN-COM-GND","Medium","Kharif","false"
"TN-MKT-SAL-048","TN-COM-TUR","High","Rabi","false"
"TN-MKT-SAL-048","TN-COM-SUG","Medium","Year-Round","false"
"TN-MKT-SAL-048","TN-COM-PAD","High","Kharif","false"
"TN-MKT-SAL-048","TN-COM-COT","Medium","Kharif","false"
"TN-MKT-SAL-048","TN-COM-MAN","High","Zaid","false"
"TN-MKT-SAL-048","TN-COM-JAS","Medium","Year-Round","false"
"TN-MKT-SAL-049","TN-COM-TOM","High","Year-Round","true"
"TN-MKT-SAL-049","TN-COM-ONI","Medium","Rabi","true"
"TN-MKT-SAL-049","TN-COM-POT","High","Rabi","true"
"TN-MKT-SAL-049","TN-COM-BRI","Medium","Year-Round","true"
"TN-MKT-SAL-049","TN-COM-CHL","High","Kharif","false"
"TN-MKT-SAL-049","TN-COM-BHE","Medium","Year-Round","false"
"TN-MKT-SAL-049","TN-COM-DRM","High","Year-Round","false"
"TN-MKT-SAL-049","TN-COM-BAN","Medium","Year-Round","false"
"TN-MKT-SAL-049","TN-COM-COC","High","Year-Round","false"
"TN-MKT-SAL-049","TN-COM-GND","Medium","Kharif","false"
"TN-MKT-SAL-049","TN-COM-TUR","High","Rabi","false"
"TN-MKT-SAL-049","TN-COM-SUG","Medium","Year-Round","false"
"TN-MKT-SAL-049","TN-COM-PAD","High","Kharif","false"
"TN-MKT-SAL-049","TN-COM-COT","Medium","Kharif","false"
"TN-MKT-SAL-049","TN-COM-MAN","High","Zaid","false"
"TN-MKT-SAL-049","TN-COM-JAS","Medium","Year-Round","false"
"TN-MKT-SAL-050","TN-COM-TOM","High","Year-Round","true"
"TN-MKT-SAL-050","TN-COM-ONI","Medium","Rabi","true"
"TN-MKT-SAL-050","TN-COM-POT","High","Rabi","true"
"TN-MKT-SAL-050","TN-COM-BRI","Medium","Year-Round","true"
"TN-MKT-SAL-050","TN-COM-CHL","High","Kharif","false"
"TN-MKT-SAL-050","TN-COM-BHE","Medium","Year-Round","false"
"TN-MKT-SAL-050","TN-COM-DRM","High","Year-Round","false"
"TN-MKT-SAL-050","TN-COM-BAN","Medium","Year-Round","false"
"TN-MKT-SAL-050","TN-COM-COC","High","Year-Round","false"
"TN-MKT-SAL-050","TN-COM-GND","Medium","Kharif","false"
"TN-MKT-SAL-050","TN-COM-TUR","High","Rabi","false"
